Material,Hardness,Density,Temperature,Load,Speed,WearRate,FrictionCoefficient
Aluminum,51.54,2.67,298,177,165,6.3856,0.4932
Aluminum,48.31,2.77,793,62,203,4.2149,0.7591
Aluminum,50.12,2.64,129,137,939,0.3227,0.7782
Aluminum,53.59,2.64,604,143,873,1.8585,0.59
Aluminum,55.18,2.66,724,51,376,1.7092,0.7229
Aluminum,55.26,2.76,108,147,803,0.3708,0.4023
Aluminum,43.72,2.67,639,50,973,0.7103,0.618
Aluminum,45.9,2.78,731,115,329,4.5595,0.7134
Aluminum,54.53,2.75,560,8,884,0.0916,0.5578
Aluminum,40.91,2.66,605,99,303,4.8938,0.5734
Aluminum,51.81,2.61,350,105,874,0.7227,0.7865
Aluminum,46.08,2.66,539,132,740,1.8287,0.326
Aluminum,46.2,2.75,444,173,958,1.5987,0.5113
Aluminum,46.51,2.74,435,183,255,6.2743,0.3627
Aluminum,59.99,2.68,552,26,262,0.7851,0.5712
Aluminum,47.61,2.68,226,36,492,0.3498,0.4345
Aluminum,45.38,2.73,750,21,885,0.4129,0.7746
Aluminum,42.6,2.71,777,69,240,4.9696,0.5544
Aluminum,58.66,2.77,128,19,145,0.3206,0.3491
Aluminum,42.44,2.63,533,130,362,5.0641,0.437
Aluminum,43.9,2.67,286,88,357,1.3611,0.3787
Aluminum,55.29,2.73,133,187,241,1.7773,0.5481
Aluminum,43.26,2.76,152,200,963,0.8121,0.308
Aluminum,42.49,2.76,294,166,750,1.5676,0.3488
Aluminum,50.02,2.74,192,87,242,1.3702,0.4544
Aluminum,42.37,2.79,507,151,765,2.7203,0.4134
Aluminum,56.18,2.74,452,155,563,2.368,0.7357
Aluminum,55.93,2.65,399,199,675,2.4448,0.7164
Aluminum,40.24,2.73,148,117,61,6.5092,0.4438
Aluminum,47.06,2.72,121,9,618,0.039,0.739
Aluminum,44.94,2.67,74,116,538,0.3312,0.6427
Aluminum,41.13,2.67,476,37,190,2.4642,0.6924
Aluminum,42.32,2.76,152,58,526,0.3608,0.3507
Aluminum,45.53,2.69,593,140,267,8.1326,0.5251
Aluminum,42.06,2.71,436,66,730,1.0139,0.6689
Aluminum,48.45,2.67,228,75,436,0.804,0.4027
Aluminum,45.37,2.66,610,170,71,33.4202,0.372
Aluminum,43.44,2.79,44,45,999,0.0449,0.6479
Aluminum,41.84,2.71,333,38,967,0.2816,0.7825
Aluminum,53.52,2.74,584,74,794,0.9151,0.5629
Aluminum,40.04,2.63,619,158,315,6.8644,0.6061
Aluminum,58.78,2.6,272,26,917,0.1407,0.6506
Aluminum,48.16,2.6,92,11,866,0.0285,0.571
Aluminum,44.41,2.75,70,110,977,0.2113,0.6362
Aluminum,42.04,2.6,78,182,468,0.6016,0.745
Aluminum,56.14,2.77,668,97,428,2.1671,0.6617
Aluminum,51.79,2.72,401,45,219,1.4026,0.6504
Aluminum,53.08,2.76,135,184,96,4.5939,0.3148
Aluminum,40.32,2.62,320,65,995,0.5406,0.6664
Aluminum,53.46,2.62,328,142,387,2.5421,0.7025
Aluminum,58.65,2.71,710,135,919,1.9476,0.6714
Aluminum,50.43,2.61,514,77,558,1.428,0.5922
Aluminum,45.38,2.67,718,41,698,1.0362,0.3175
Aluminum,48.23,2.77,147,192,791,0.7228,0.5138
Aluminum,52.99,2.79,116,22,915,0.0586,0.55
Aluminum,51.98,2.64,238,139,622,0.8302,0.5348
Aluminum,44.2,2.66,27,170,803,0.1513,0.5044
Aluminum,42.24,2.7,738,96,70,26.075,0.6734
Aluminum,56.53,2.69,93,133,245,0.8728,0.7623
Aluminum,51.07,2.65,85,67,939,0.1325,0.7143
Aluminum,46.16,2.78,413,40,671,0.5346,0.4772
Aluminum,58.82,2.78,237,65,186,1.5933,0.3388
Aluminum,46.98,2.7,285,174,136,8.8752,0.719
Aluminum,54.97,2.69,750,33,288,1.3628,0.6368
Aluminum,53.88,2.65,69,149,296,0.701,0.301
Aluminum,54.65,2.7,686,37,463,0.869,0.3096
Aluminum,57.82,2.65,674,119,981,1.2511,0.3592
Aluminum,46.22,2.63,583,131,196,9.2715,0.4678
Aluminum,51.44,2.8,161,179,338,1.6846,0.5145
Aluminum,53.93,2.74,473,161,995,1.4457,0.4638
Aluminum,51.51,2.6,263,52,482,0.6463,0.5479
Aluminum,48.78,2.8,41,75,318,0.2296,0.4959
Aluminum,44.09,2.7,217,66,578,0.6009,0.7287
Aluminum,48.16,2.78,440,30,429,0.698,0.7408
Aluminum,53.95,2.75,117,90,385,0.4314,0.4017
Aluminum,45.71,2.71,437,87,708,1.3545,0.7275
Aluminum,49.33,2.62,566,61,281,2.2724,0.3078
Aluminum,44.16,2.61,542,189,921,2.082,0.784
Aluminum,52.97,2.61,357,49,384,1.0122,0.4158
Aluminum,40.86,2.69,27,186,255,0.3988,0.4863
Aluminum,47.39,2.69,146,111,145,2.0921,0.3042
Aluminum,53.23,2.7,372,163,173,5.5407,0.3477
Aluminum,40.97,2.72,225,62,918,0.3487,0.5605
Aluminum,53.55,2.75,379,196,93,12.9464,0.6711
Aluminum,43.9,2.78,466,149,449,3.6595,0.6794
Aluminum,53.08,2.78,509,66,987,0.6194,0.4535
Aluminum,54.26,2.68,640,63,874,0.7533,0.4208
Aluminum,48.5,2.78,324,143,256,3.858,0.579
Aluminum,42.67,2.69,682,66,785,1.3703,0.5155
Aluminum,50.67,2.73,246,65,178,2.004,0.5644
Aluminum,49.26,2.66,610,185,256,9.8826,0.689
Aluminum,43.75,2.62,364,165,589,2.2972,0.4086
Aluminum,45.28,2.68,632,167,640,2.9704,0.5787
Aluminum,53.34,2.66,80,114,748,0.2502,0.5571
Aluminum,48.73,2.73,282,12,380,0.1979,0.7064
Aluminum,59.35,2.77,676,47,848,0.6753,0.7007
Aluminum,40.11,2.69,375,147,449,2.608,0.5056
Aluminum,40.45,2.67,523,186,975,2.6188,0.4564
Aluminum,44.64,2.6,486,156,163,9.6233,0.6531
Aluminum,42.65,2.7,466,103,564,2.2862,0.6123
Aluminum,51.74,2.72,597,33,432,0.9435,0.6665
Aluminum,42.77,2.72,72,91,969,0.15,0.4896
Aluminum,52.37,2.73,587,153,829,2.3674,0.5471
Aluminum,49.22,2.79,38,36,956,0.0275,0.7164
Aluminum,57.27,2.62,99,25,989,0.047,0.5502
Aluminum,53.94,2.73,482,154,900,1.7188,0.6739
Aluminum,48.28,2.64,430,179,770,1.7969,0.7187
Aluminum,40.38,2.76,399,63,92,6.6443,0.5268
Aluminum,53.71,2.78,180,188,139,3.9048,0.5009
Aluminum,51.45,2.66,462,30,636,0.399,0.5964
Aluminum,41.04,2.61,320,162,770,1.8905,0.6034
Aluminum,57.66,2.73,543,49,288,1.5224,0.6417
Aluminum,56.0,2.78,97,167,228,1.4704,0.315
Brass,57.45,8.69,288,99,934,0.4964,0.4312
Brass,46.34,8.69,88,46,399,0.2235,0.553
Brass,60.79,8.47,594,38,812,0.4149,0.6346
Brass,47.02,8.37,509,88,948,0.8706,0.8927
Brass,47.29,8.3,384,143,159,6.4842,0.7153
Brass,45.41,8.63,564,53,469,1.158,0.737
Brass,49.21,8.62,247,86,215,1.7306,0.8323
Brass,46.65,8.49,399,15,351,0.3125,0.8019
Brass,56.61,8.5,262,156,404,1.5542,0.4016
Brass,62.51,8.48,759,61,488,1.4683,0.4285
Brass,54.17,8.59,712,22,420,0.7337,0.8959
Brass,48.98,8.32,527,171,574,3.7048,0.8947
Brass,52.43,8.38,106,81,769,0.218,0.728
Brass,58.74,8.56,785,52,67,11.1957,0.4616
Brass,53.32,8.51,512,145,926,1.3084,0.8757
Brass,56.35,8.53,294,99,359,1.4691,0.5149
Brass,52.44,8.56,510,195,471,3.4874,0.8274
Brass,62.09,8.5,782,154,657,3.5071,0.8636
Brass,56.43,8.36,230,36,660,0.2574,0.8694
Brass,51.75,8.59,373,73,751,0.5676,0.8943
Brass,50.05,8.51,620,131,455,3.7427,0.7758
Brass,57.01,8.32,524,85,999,0.799,0.5327
Brass,48.99,8.42,352,113,328,2.1858,0.5457
Brass,49.76,8.66,253,160,522,1.6303,0.7512
Brass,60.21,8.51,310,107,62,8.5226,0.7847
Brass,61.55,8.37,630,153,673,2.3368,0.5702
Brass,57.3,8.66,738,112,528,2.8701,0.4617
Brass,50.57,8.64,673,186,416,4.8197,0.4803
Brass,53.98,8.39,164,189,953,0.5238,0.5405
Brass,52.6,8.62,726,119,188,9.266,0.6842
Brass,49.22,8.52,749,89,473,2.7343,0.8646
Brass,46.32,8.31,216,58,761,0.3177,0.7876
Brass,51.9,8.31,139,198,112,4.9944,0.4207
Brass,56.95,8.56,208,32,599,0.2252,0.8736
Brass,59.78,8.41,323,168,107,9.0878,0.6278
Brass,55.86,8.44,724,87,235,4.1117,0.5391
Brass,51.26,8.64,234,52,857,0.3307,0.6705
Brass,63.78,8.48,516,159,186,7.4972,0.52
Brass,50.46,8.44,773,29,560,0.7129,0.6508
Brass,54.42,8.56,306,152,409,2.4277,0.6889
Brass,61.35,8.6,488,117,320,3.3329,0.6312
Brass,49.99,8.59,375,182,901,1.3911,0.7787
Brass,50.98,8.34,270,93,627,0.7359,0.4923
Brass,53.6,8.63,750,194,530,5.495,0.4585
Brass,64.0,8.35,326,29,838,0.1685,0.6918
Brass,52.1,8.32,388,51,520,0.8565,0.7293
Brass,61.42,8.53,687,196,601,3.3951,0.5998
Brass,45.22,8.63,597,196,54,39.7853,0.4494
Brass,52.23,8.34,221,77,620,0.5757,0.6974
Brass,45.65,8.56,132,80,984,0.2415,0.4863
Brass,50.93,8.68,462,126,655,2.0729,0.5298
Brass,53.62,8.44,271,35,613,0.2913,0.4136
Brass,49.37,8.7,409,69,810,0.666,0.6888
Brass,61.47,8.63,702,103,257,5.1367,0.5813
Brass,51.56,8.38,681,170,898,2.9133,0.5792
Brass,56.31,8.37,96,193,704,0.4458,0.8118
Brass,54.18,8.42,699,64,55,12.4699,0.7396
Brass,53.42,8.54,29,24,439,0.0315,0.4806
Brass,64.42,8.52,550,17,952,0.1291,0.6088
Brass,57.26,8.68,443,85,468,1.4336,0.5773
Brass,53.06,8.63,341,129,194,5.0636,0.8496
Brass,53.88,8.6,152,146,982,0.4019,0.4351
Brass,48.64,8.36,756,148,239,8.5472,0.4781
Brass,55.37,8.58,795,140,841,2.1629,0.8843
Brass,51.26,8.63,607,112,420,2.9261,0.5898
Brass,50.71,8.34,254,150,931,0.7839,0.7387
Brass,59.63,8.63,197,155,502,1.2009,0.404
Brass,49.74,8.34,117,155,55,7.5417,0.5256
Brass,54.68,8.51,765,10,673,0.2128,0.8422
Brass,61.57,8.59,120,136,501,0.4679,0.5169
Brass,62.14,8.63,315,26,242,0.6063,0.6001
Brass,50.32,8.7,539,141,365,4.0711,0.4956
Brass,53.62,8.42,738,87,174,6.3511,0.5113
Brass,55.93,8.47,261,116,544,1.1535,0.7786
Brass,46.68,8.46,399,131,986,0.981,0.4262
Brass,51.71,8.33,483,15,646,0.2581,0.8175
Brass,47.71,8.39,600,6,893,0.0989,0.418
Brass,49.27,8.47,779,22,532,0.6756,0.4143
Brass,45.23,8.61,455,52,347,1.4458,0.6942
Brass,64.48,8.52,307,83,121,3.1023,0.8521
Brass,56.0,8.32,36,145,815,0.1016,0.4817
Brass,51.35,8.4,544,73,139,5.4526,0.4477
Brass,51.75,8.65,687,148,831,1.94,0.7762
Brass,54.85,8.48,219,147,277,2.1636,0.7469
Brass,49.33,8.38,189,31,360,0.2836,0.4769
Brass,50.36,8.44,248,20,195,0.4111,0.4283
Brass,52.84,8.58,677,175,879,2.3925,0.888
Brass,51.75,8.42,767,151,599,3.9939,0.5203
Brass,61.52,8.57,412,54,899,0.4274,0.4226
Brass,55.7,8.33,324,38,638,0.2988,0.8963
Brass,64.77,8.69,502,163,433,2.9259,0.7808
Brass,57.76,8.69,312,70,236,1.5557,0.6056
Brass,51.61,8.53,168,20,351,0.1803,0.4118
Brass,50.58,8.35,365,8,376,0.1731,0.4081
Brass,45.8,8.66,372,69,608,1.0196,0.5052
Brass,50.06,8.65,132,23,459,0.1106,0.5439
Brass,64.28,8.35,219,31,930,0.1256,0.872
Brass,45.11,8.3,620,170,845,2.4623,0.7843
Brass,58.85,8.39,385,122,603,1.4032,0.5255
Brass,49.25,8.35,778,111,332,4.9463,0.7671
Brass,54.57,8.67,448,77,637,1.0411,0.4139
Brass,61.14,8.64,63,64,627,0.1072,0.6132
Brass,48.49,8.42,695,61,127,7.7269,0.5989
Brass,56.84,8.37,304,153,955,0.9733,0.6733
Brass,47.55,8.62,338,80,199,3.103,0.4716
Brass,50.87,8.51,380,188,778,2.0488,0.5539
Brass,57.29,8.53,687,113,172,9.2153,0.4408
Brass,51.52,8.35,767,144,961,2.5317,0.8514
Brass,47.55,8.35,551,48,450,1.4429,0.8158
Brass,58.0,8.34,396,91,665,0.8591,0.5441
Brass,62.82,8.31,379,21,525,0.1943,0.5272
Brass,55.81,8.64,275,39,694,0.2309,0.6572
Brass,55.98,8.45,532,93,121,6.7635,0.4475
Brass,46.93,8.37,590,92,974,0.9813,0.4438
Brass,62.83,8.49,82,185,160,1.5024,0.5592
Brass,62.19,8.54,136,183,722,0.4719,0.7162
Brass,56.57,8.58,645,24,122,2.1765,0.802
Brass,64.89,8.34,195,145,958,0.4156,0.4128
Brass,53.86,8.55,67,46,907,0.0625,0.454
Brass,56.71,8.52,44,188,260,0.6677,0.8162
Brass,54.48,8.33,690,46,460,1.2783,0.8663
Brass,50.44,8.46,766,117,987,2.1437,0.477
Brass,55.9,8.35,400,11,316,0.2986,0.8539
Brass,59.01,8.61,676,175,612,2.648,0.8557
Brass,51.32,8.32,625,129,167,11.1629,0.5515
Brass,57.56,8.67,31,114,683,0.1055,0.6061
Brass,50.02,8.35,564,115,362,2.9545,0.5889
Brass,51.79,8.5,358,39,847,0.2682,0.6497
Brass,47.28,8.68,709,83,671,1.7917,0.8416
Brass,52.75,8.56,600,170,369,6.1636,0.8069
Brass,57.98,8.68,193,78,699,0.3752,0.5312
Brass,47.22,8.65,697,5,797,0.0801,0.5959
Brass,59.69,8.38,754,8,562,0.17,0.421
Brass,46.97,8.35,316,182,805,1.5611,0.4396
Brass,63.16,8.46,532,161,577,2.6981,0.6792
Brass,52.43,8.55,575,52,991,0.5954,0.7776
Brass,61.57,8.33,227,70,157,1.5516,0.8579
Brass,51.14,8.38,277,5,432,0.0745,0.8376
Brass,48.54,8.59,736,156,647,3.5428,0.6348
Brass,64.91,8.3,57,16,679,0.0194,0.709
Brass,62.48,8.31,565,165,796,1.8294,0.4661
Brass,57.88,8.45,298,7,184,0.1867,0.8512
Brass,49.33,8.48,631,126,572,2.9169,0.8132
Brass,52.06,8.62,46,198,221,0.7809,0.8677
Brass,53.91,8.31,787,148,912,2.4686,0.6706
Brass,49.41,8.55,289,190,478,2.627,0.8098
Brass,60.75,8.41,467,78,300,1.663,0.7333
Brass,53.84,8.37,363,14,397,0.2471,0.5221
Brass,52.7,8.64,373,151,116,10.4632,0.5914
Brass,47.91,8.5,621,199,606,4.2913,0.6766
Brass,64.89,8.38,358,81,376,0.9718,0.449
Brass,48.71,8.52,452,5,315,0.1675,0.873
Brass,50.93,8.33,36,93,514,0.141,0.7982
Brass,58.61,8.37,195,138,476,1.1297,0.4235
Brass,46.82,8.41,339,192,368,3.9919,0.7352
Brass,53.22,8.5,256,72,863,0.3277,0.8943
Brass,64.36,8.52,456,98,478,1.2184,0.5185
Brass,48.58,8.62,90,49,419,0.2411,0.566
Brass,53.74,8.55,463,151,84,16.6478,0.5625
Brass,64.23,8.59,752,197,612,3.938,0.7698
Brass,45.33,8.38,100,187,781,0.5448,0.61
Brass,61.65,8.62,277,130,226,2.9879,0.8786
Brass,58.05,8.48,318,81,687,0.7742,0.6598
Brass,47.7,8.57,468,177,607,3.1244,0.4055
Brass,56.44,8.47,109,157,538,0.531,0.5042
Brass,58.38,8.49,376,162,638,1.6848,0.6969
Brass,48.23,8.49,490,92,932,0.9044,0.8137
Brass,54.46,8.32,371,138,396,2.438,0.7475
Brass,60.92,8.59,136,49,638,0.1589,0.6203
Brass,63.24,8.32,52,173,586,0.2345,0.5595
Brass,63.16,8.4,99,146,883,0.2254,0.8707
Brass,54.43,8.34,170,196,290,1.7946,0.5808
Brass,50.07,8.56,177,177,994,0.6489,0.8308
Brass,62.81,8.54,747,29,577,0.5393,0.5479
Brass,51.55,8.37,772,108,488,3.2295,0.5924
Brass,56.88,8.54,94,100,922,0.1497,0.4408
Brass,48.44,8.51,780,22,649,0.6139,0.6002
Brass,45.28,8.56,545,113,186,6.6279,0.5468
Brass,51.66,8.52,93,9,837,0.0223,0.8039
Brass,61.32,8.31,645,78,238,3.9709,0.5436
Brass,45.98,8.39,545,121,316,3.8817,0.5103
Brass,62.18,8.5,292,41,123,1.2775,0.8559
Brass,55.24,8.57,596,27,664,0.4643,0.8883
Brass,63.69,8.42,203,93,848,0.3347,0.8828
Brass,47.61,8.57,37,126,920,0.1161,0.716
Brass,52.34,8.36,611,122,901,1.4114,0.7726
Brass,53.11,8.41,391,66,193,2.8451,0.806
Brass,60.9,8.43,571,187,319,6.4995,0.4914
Brass,52.53,8.44,168,115,281,1.0902,0.8062
Brass,57.0,8.49,297,195,222,5.2308,0.8293
Brass,60.29,8.36,239,138,334,1.3455,0.5641
Brass,58.39,8.39,407,119,943,0.986,0.556
Brass,62.23,8.35,626,180,70,23.1317,0.7413
Brass,63.87,8.65,136,63,376,0.386,0.4658
Brass,59.84,8.57,732,39,428,1.0287,0.7192
Brass,62.19,8.68,488,176,136,11.5214,0.4841
Brass,55.98,8.38,508,169,748,2.0182,0.7022
Brass,61.57,8.63,396,179,495,2.2968,0.6011
Brass,59.11,8.67,119,21,941,0.038,0.7627
Brass,53.16,8.65,359,83,631,1.0171,0.5749
Brass,49.66,8.58,726,51,410,2.1659,0.4661
Brass,56.65,8.7,777,17,50,4.2076,0.4281
Brass,55.55,8.37,106,163,753,0.3533,0.6539
Brass,64.65,8.4,233,105,650,0.5624,0.6977
Brass,53.44,8.61,315,20,355,0.3213,0.7244
Brass,54.16,8.4,154,136,646,0.6576,0.7304
Brass,51.23,8.64,93,152,497,0.4563,0.5725
Brass,49.08,8.47,721,70,314,3.2919,0.6769
Brass,50.63,8.63,181,170,300,2.2073,0.4338
Brass,63.58,8.47,240,136,309,1.3776,0.5211
Brass,59.88,8.58,130,109,488,0.5808,0.4178
Brass,49.65,8.32,496,60,674,0.9969,0.5959
Brass,51.82,8.48,319,193,475,2.7746,0.8387
Brass,58.43,8.31,732,71,120,8.8559,0.6416
Brass,60.09,8.4,217,72,543,0.5484,0.5993
Brass,50.34,8.51,545,179,893,1.8419,0.877
Brass,45.37,8.66,435,170,889,1.6436,0.5539
Brass,49.67,8.33,107,67,746,0.1871,0.5457
Brass,52.54,8.65,236,130,462,1.2827,0.7687
Brass,61.8,8.44,426,126,322,2.8851,0.5573
Brass,61.89,8.67,592,123,964,0.9865,0.5631
Brass,60.22,8.32,501,169,370,3.4154,0.8777
Brass,62.19,8.37,85,58,729,0.092,0.5061
Brass,61.73,8.5,297,125,748,0.7073,0.8441
Brass,50.68,8.42,476,82,65,12.7551,0.4799
Brass,48.35,8.42,509,144,887,1.6484,0.7274
Brass,58.27,8.35,82,150,951,0.1811,0.6068
Brass,50.48,8.68,68,31,843,0.0535,0.7674
Brass,62.06,8.35,93,65,179,0.459,0.7818
Brass,64.63,8.45,358,161,203,4.6191,0.784
Brass,57.67,8.48,705,155,632,3.1486,0.8437
Brass,61.17,8.33,25,65,319,0.0975,0.7357
Brass,57.38,8.63,694,153,175,10.2613,0.5209
Brass,64.35,8.56,740,60,769,0.8479,0.748
Brass,61.48,8.38,518,191,547,2.7987,0.6363
Brass,55.35,8.47,625,192,839,2.6624,0.4361
Brass,62.07,8.59,200,175,166,2.827,0.5934
Brass,47.94,8.42,681,61,179,4.3482,0.5986
Brass,61.25,8.44,297,121,867,0.5971,0.8829
Brass,59.83,8.52,719,161,201,11.076,0.4405
Brass,59.58,8.42,581,86,578,1.6017,0.586
Brass,51.78,8.68,428,124,937,0.8989,0.6895
Brass,51.28,8.5,271,23,907,0.1299,0.8596
Brass,51.84,8.68,362,185,180,8.3527,0.5758
Brass,56.38,8.6,201,188,880,0.8519,0.7626
Brass,61.66,8.69,654,11,95,1.378,0.7708
Brass,61.9,8.46,585,29,315,0.8309,0.4313
Brass,56.67,8.49,158,148,197,2.3035,0.4932
Brass,55.91,8.38,223,165,587,1.0675,0.4134
Brass,47.12,8.51,483,6,447,0.1266,0.8028
Brass,64.24,8.51,614,130,659,1.8937,0.7334
Brass,53.58,8.32,770,91,128,9.7579,0.5668
Brass,47.77,8.6,300,191,607,2.1589,0.7001
Brass,60.39,8.69,363,166,605,1.3646,0.7242
Brass,62.95,8.35,548,184,172,8.6639,0.7071
Brass,48.83,8.52,43,10,133,0.0553,0.8348
Brass,60.54,8.64,547,147,241,6.04,0.8138
Brass,60.78,8.35,411,97,578,1.2474,0.659
Brass,61.73,8.58,642,129,596,2.0395,0.5531
Brass,58.92,8.38,143,38,218,0.3556,0.8108
Brass,60.84,8.62,793,16,920,0.1964,0.7003
Brass,52.59,8.55,156,86,246,0.88,0.4621
Brass,59.42,8.37,661,55,316,2.0155,0.7117
Brass,54.8,8.51,675,128,358,4.9557,0.764
Brass,50.15,8.61,484,18,801,0.1975,0.6189
Brass,56.16,8.44,703,24,265,1.0375,0.5939
Brass,59.49,8.63,725,48,135,5.062,0.5682
Brass,45.24,8.52,266,42,969,0.2725,0.5623
Brass,51.75,8.37,81,130,88,2.2467,0.6417
Brass,46.5,8.34,376,52,347,1.2141,0.4975
Brass,60.37,8.32,49,79,840,0.0627,0.4182
Brass,61.68,8.35,600,37,262,1.1543,0.5254
Brass,52.87,8.55,459,118,807,1.1934,0.7269
Brass,57.34,8.65,333,142,392,2.4961,0.7833
Brass,64.4,8.65,549,44,650,0.6073,0.5426
Brass,54.11,8.49,303,58,769,0.4941,0.559
Brass,46.12,8.49,81,116,54,3.1146,0.4823
Brass,51.35,8.39,640,127,747,1.7796,0.6574
Brass,45.32,8.69,613,6,688,0.1384,0.7416
Brass,56.51,8.35,278,192,378,2.8784,0.6032
Brass,57.97,8.66,193,185,415,1.3071,0.5548
Brass,63.18,8.6,440,103,304,2.0338,0.7127
Brass,52.46,8.38,644,30,470,0.768,0.8978
Brass,50.05,8.48,511,172,510,3.035,0.4652
Brass,60.38,8.47,360,163,870,0.8976,0.559
Brass,52.64,8.42,377,13,573,0.1712,0.6015
Brass,57.42,8.35,506,114,275,4.298,0.7757
Brass,58.53,8.45,66,170,885,0.1919,0.7143
Brass,57.55,8.67,331,78,732,0.6713,0.799
Brass,46.28,8.45,331,14,445,0.2627,0.8773
Brass,45.94,8.44,239,102,469,1.195,0.7144
Brass,62.01,8.6,534,67,682,0.9327,0.5631
Brass,52.88,8.54,453,182,256,7.124,0.5458
Brass,49.61,8.42,537,171,913,1.9462,0.5774
Brass,46.15,8.53,194,171,139,5.5122,0.6989
Brass,53.39,8.58,223,134,610,0.9767,0.7459
Brass,45.77,8.45,192,52,100,2.4927,0.6572
Brass,54.34,8.44,721,115,510,2.9403,0.8322
Brass,54.5,8.45,444,199,263,7.0609,0.7446
Brass,64.94,8.47,612,59,518,1.2356,0.6086
Bronze,59.08,8.85,108,155,717,0.3796,0.5557
Bronze,65.06,8.85,427,162,94,9.6328,0.4963
Bronze,60.96,8.83,389,48,56,4.5405,0.4048
Bronze,62.52,8.85,79,14,91,0.1596,0.5646
Bronze,64.0,8.68,468,132,740,1.1085,0.6608
Bronze,74.23,8.79,54,53,826,0.0377,0.4235
Bronze,58.78,8.72,320,170,220,4.6838,0.4136
Bronze,55.21,8.83,633,194,270,9.8418,0.796
Bronze,60.02,8.75,95,190,268,1.3138,0.7075
Bronze,74.24,8.75,510,186,74,14.7999,0.8794
Bronze,66.6,8.68,629,23,433,0.5193,0.7545
Bronze,71.41,8.72,576,71,202,2.847,0.6198
Bronze,60.18,8.69,133,102,233,1.1396,0.8833
Bronze,61.7,8.77,623,85,558,1.814,0.8053
Bronze,56.83,8.65,66,63,837,0.0708,0.7941
Bronze,65.68,8.81,43,21,886,0.0142,0.8977
Bronze,65.76,8.76,572,172,478,2.6657,0.4279
Bronze,56.15,8.85,309,200,356,2.8386,0.4519
Bronze,56.81,8.8,234,21,847,0.0887,0.7861
Bronze,62.69,8.7,276,13,320,0.1671,0.4162
Bronze,65.28,8.84,389,80,709,0.5983,0.5191
Bronze,65.09,8.68,120,194,152,2.3017,0.6555
Bronze,74.34,8.77,554,171,994,1.4707,0.6846
Bronze,66.66,8.82,426,42,560,0.5211,0.6906
Bronze,57.49,8.78,618,137,447,3.8159,0.574
Bronze,74.33,8.73,228,198,284,1.939,0.4865
Bronze,57.39,8.67,335,72,512,0.7728,0.5931
Bronze,61.31,8.75,157,112,227,1.3968,0.4034
Bronze,65.28,8.83,487,112,171,4.7007,0.7932
Bronze,55.05,8.85,527,123,723,1.6913,0.432
Bronze,69.79,8.66,580,19,127,1.2022,0.8074
Bronze,61.19,8.88,98,55,628,0.1393,0.4345
Bronze,59.4,8.68,28,142,280,0.2172,0.7577
Bronze,70.21,8.82,755,25,585,0.5279,0.8331
Bronze,63.37,8.73,192,180,359,1.378,0.5793
Bronze,63.64,8.63,165,159,311,1.2263,0.7436
Bronze,56.22,8.81,785,81,229,4.2988,0.5129
Bronze,72.32,8.73,131,187,884,0.375,0.547
Bronze,69.54,8.81,575,17,858,0.1684,0.4522
Bronze,65.63,8.74,81,44,935,0.0528,0.6841
Bronze,64.49,8.7,547,130,888,1.265,0.4871
Bronze,69.29,8.73,567,79,286,2.0888,0.646
Bronze,58.64,8.75,465,182,513,2.4006,0.632
Bronze,73.55,8.86,115,74,215,0.5958,0.804
Bronze,57.28,8.79,608,169,98,17.9998,0.7232
Bronze,65.57,8.61,190,122,422,0.8374,0.8331
Bronze,60.93,8.68,659,180,349,4.8271,0.7975
Bronze,57.09,8.64,692,6,399,0.1653,0.7335
Bronze,73.21,8.73,767,49,709,0.6011,0.713
Bronze,57.25,8.61,152,11,475,0.0525,0.8497
Bronze,62.73,8.85,589,147,273,4.2722,0.7552
Bronze,69.72,8.68,661,183,88,17.851,0.8988
Bronze,60.58,8.88,121,106,491,0.3834,0.4375
Bronze,63.16,8.7,90,95,213,0.6727,0.8109
Bronze,67.95,8.64,695,160,664,2.7128,0.7839
Bronze,66.77,8.66,234,130,541,0.9516,0.6963
Bronze,72.17,8.74,254,193,464,1.3536,0.7205
Bronze,65.51,8.62,713,135,438,3.5995,0.5776
Bronze,68.24,8.81,260,30,633,0.1926,0.5715
Bronze,57.05,8.6,283,184,96,9.3139,0.8454
Bronze,64.19,8.62,462,159,727,1.6199,0.6505
Bronze,57.74,8.88,480,12,658,0.133,0.6753
Bronze,57.04,8.87,472,24,313,0.6188,0.8219
Bronze,61.85,8.76,295,98,715,0.7132,0.7766
Bronze,72.39,8.66,573,90,888,0.9115,0.6939
Bronze,55.35,8.61,702,163,63,33.3575,0.8992
Bronze,60.68,8.9,626,33,996,0.3881,0.5302
Bronze,69.31,8.81,578,139,91,10.8331,0.5762
Bronze,57.6,8.8,153,91,891,0.2543,0.6564
Bronze,61.57,8.78,338,74,614,0.7154,0.7907
Bronze,71.69,8.62,428,107,585,1.1533,0.5431
Bronze,61.28,8.89,652,109,544,2.366,0.7945
Bronze,59.35,8.79,473,28,560,0.4744,0.8606
Bronze,59.45,8.66,595,186,256,7.8053,0.4784
Bronze,66.87,8.83,139,72,348,0.3725,0.864
Bronze,55.05,8.9,321,182,264,3.9521,0.8165
Bronze,60.18,8.86,185,105,225,1.6681,0.7283
Bronze,58.37,8.89,522,121,725,1.505,0.4951
